title;certification;revenue;budget;review_score;release_date;popularity;runtime;synopsis;id_tmdb;id_imdb;production_companies;countries;genres;role;keywords
Fast X;N/A;686700000;340000000;7.332;2023-05-17;6682.1;142;Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.;385687;tt5433140;['Universal Pictures', 'Original Film', 'One Race', 'Perfect Storm Entertainment'];['United States of America'];['Action', 'Crime', 'Thriller'];[{'name': 'Vin Diesel', 'gender': 2, 'popularity': 59.091, 'role': 'Acting'}, {'name': 'Michelle Rodriguez', 'gender': 1, 'popularity': 33.162, 'role': 'Acting'}, {'name': 'Tyrese Gibson', 'gender': 2, 'popularity': 24.689, 'role': 'Acting'}, {'name': 'Ludacris', 'gender': 2, 'popularity': 13.934, 'role': 'Acting'}, {'name': 'John Cena', 'gender': 2, 'popularity': 39.048, 'role': 'Acting'}, {'name': 'Nathalie Emmanuel', 'gender': 1, 'popularity': 47.111, 'role': 'Acting'}, {'name': 'Jordana Brewster', 'gender': 1, 'popularity': 24.918, 'role': 'Acting'}, {'name': 'Sung Kang', 'gender': 2, 'popularity': 19.147, 'role': 'Acting'}, {'name': 'Jason Momoa', 'gender': 2, 'popularity': 69.176, 'role': 'Acting'}, {'name': 'Scott Eastwood', 'gender': 2, 'popularity': 26.327, 'role': 'Acting'}, {'name': 'Daniela Melchior', 'gender': 1, 'popularity': 27.226, 'role': 'Acting'}, {'name': 'Alan Ritchson', 'gender': 2, 'popularity': 51.335, 'role': 'Acting'}, {'name': 'Helen Mirren', 'gender': 1, 'popularity': 41.363, 'role': 'Acting'}, {'name': 'Brie Larson', 'gender': 1, 'popularity': 27.036, 'role': 'Acting'}, {'name': 'Jason Statham', 'gender': 2, 'popularity': 104.75, 'role': 'Acting'}, {'name': 'Charlize Theron', 'gender': 1, 'popularity': 32.778, 'role': 'Acting'}, {'name': 'Rita Moreno', 'gender': 1, 'popularity': 15.182, 'role': 'Acting'}, {'name': 'Joaquim de Almeida', 'gender': 2, 'popularity': 19.453, 'role': 'Acting'}, {'name': 'Leo A. Perry', 'gender': 2, 'popularity': 2.192, 'role': 'Acting'}, {'name': 'Luis Da Silva Jr.', 'gender': 2, 'popularity': 5.495, 'role': 'Acting'}, {'name': 'Jaz Hutchins', 'gender': 0, 'popularity': 1.22, 'role': 'Acting'}, {'name': 'Luka Hays', 'gender': 0, 'popularity': 0.6, 'role': 'Acting'}, {'name': 'Alexander Capon', 'gender': 0, 'popularity': 0.6, 'role': 'Acting'}, {'name': 'Pete Davidson', 'gender': 2, 'popularity': 27.794, 'role': 'Acting'}, {'name': 'Shadrach Agozino', 'gender': 0, 'popularity': 0.84, 'role': 'Acting'}, {'name': 'Ludmilla', 'gender': 1, 'popularity': 1.529, 'role': 'Acting'}, {'name': 'Miraj Grbić', 'gender': 2, 'popularity': 4.752, 'role': 'Acting'}, {'name': 'Meadow Walker Thornton-Allan', 'gender': 1, 'popularity': 1.275, 'role': 'Acting'}, {'name': 'Michael Irby', 'gender': 2, 'popularity': 8.343, 'role': 'Acting'}, {'name': 'Shahir Figueira', 'gender': 0, 'popularity': 0.6, 'role': 'Acting'}, {'name': 'Ben-Hur Santos', 'gender': 2, 'popularity': 0.972, 'role': 'Acting'}, {'name': 'Debby Ann Ryan', 'gender': 1, 'popularity': 18.648, 'role': 'Acting'}, {'name': 'Josh Dun', 'gender': 2, 'popularity': 2.274, 'role': 'Acting'}, {'name': 'Robert Bastens', 'gender': 0, 'popularity': 0.832, 'role': 'Crew'}, {'name': 'Dwayne Johnson', 'gender': 2, 'popularity': 28.879, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 63.548, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 63.548, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 63.548, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 63.548, 'role': 'Acting'}, {'name': 'Gal Gadot', 'gender': 1, 'popularity': 63.548, 'role': 'Acting'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Joseph M. Caracciolo Jr.', 'gender': 0, 'popularity': 3.578, 'role': 'Executive Producer'}, {'name': 'Mark Bomback', 'gender': 2, 'popularity': 2.963, 'role': 'Executive Producer'}, {'name': 'Mark Bomback', 'gender': 2, 'popularity': 2.963, 'role': 'Executive Producer'}, {'name': 'Mark Bomback', 'gender': 2, 'popularity': 2.963, 'role': 'Executive Producer'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 10.215, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 10.215, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 10.215, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 10.215, 'role': 'Director'}, {'name': 'Louis Leterrier', 'gender': 2, 'popularity': 10.215, 'role': 'Director'}, {'name': 'Chris Morgan', 'gender': 2, 'popularity': 11.583, 'role': 'Executive Producer'}, {'name': 'Amanda Lewis', 'gender': 1, 'popularity': 0.744, 'role': 'Executive Producer'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Justin Lin', 'gender': 2, 'popularity': 12.489, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'Dan Mazeau', 'gender': 2, 'popularity': 4.458, 'role': 'Screenplay'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}, {'name': 'David Cain', 'gender': 0, 'popularity': 2.451, 'role': 'Executive Producer'}];['sequel', 'revenge', 'racing', 'family', 'cars']
